Component, Time (ms)
Task time, 3.31632
Task time, 3.397847
Task time, 3.352012
Task time, 3.322605
Task time, 3.365133
Task time, 3.304061
Task time, 3.288913
Task time, 3.396952
Task time, 3.436748
Task time, 3.421681
Task time, 3.395137
Task time, 3.420721
Task time, 3.447696
Task time, 3.545135
Task time, 3.295543
Task time, 3.471352
Task time, 3.497301
Task time, 3.465944
Task time, 3.494256
Task time, 3.503795
Task time, 3.508142
Task time, 3.504243
Task time, 3.51045
Task time, 3.577958
Task time, 3.621904
Task time, 3.431535
Task time, 3.638024
Task time, 3.67609
Task time, 3.642423
Task time, 3.66916
Task time, 3.706731
Task time, 3.746995
Task time, 3.713119
Task time, 3.689287
Task time, 3.741665
Task time, 3.801806
Task time, 3.75002
Task time, 3.800989
Task time, 3.779546
Task time, 3.811675
Task time, 3.779
Task time, 3.806068
Task time, 3.829205
Task time, 3.787925
Task time, 3.796824
Task time, 3.811037
Task time, 3.827086
Task time, 3.823629
Task time, 3.896964
Task time, 3.919664
Task time, 3.924106
Task time, 3.897684
Task time, 3.888218
Task time, 3.894227
Task time, 3.916578
Task time, 3.689842
Task time, 3.956713
Task time, 3.911575
Task time, 3.92546
Task time, 3.962598
Task time, 3.961696
Task time, 3.994921
Task time, 4.008776
Task time, 3.959625
Task time, 3.931069
Task time, 3.989236
Task time, 3.959542
Task time, 3.964594
Task time, 3.966158
Task time, 3.984789
Task time, 4.019735
Task time, 3.999264
Task time, 3.971751
Task time, 4.006675
Task time, 3.994375
Task time, 3.964425
Task time, 3.978164
Task time, 3.946254
Task time, 3.96485
Task time, 3.977567
Task time, 3.977055
Task time, 3.967354
Task time, 4.047376
Task time, 4.008875
Task time, 4.005173
Client Total,56104.69087

